"","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"5525","31","sexassault",2013,843.521981424149,172.198503521127,160.948325358852,5.24094910303307,"NE"
"5526","31","weapons",2013,133.082352941176,56.0409330985916,25.4665071770335,5.22577957063521,"NE"
"5527","31","arson",2014,29.0403819375373,3.05884861407249,13.29375,2.18451392101832,"NE"
"5528","31","assault",2014,413.575094489755,246.747121535181,190.202884615385,2.17438918093203,"NE"
"5529","31","burglary",2014,372.518002784961,164.158208955224,162.592788461538,2.29111024117211,"NE"
"5530","31","dwi",2014,312.434453948677,226.354797441365,261.784615384615,1.19347904952186,"NE"
"5531","31","fraud",2014,151.210264571315,104.000852878465,105.327403846154,1.43562130129192,"NE"
"5532","31","homicide",2014,566.78814402228,49.9611940298507,27.6100961538462,20.5282930151377,"NE"
"5533","31","kidnapping",2014,58.0807638750746,18.353091684435,16.3615384615385,3.54983512165477,"NE"
"5534","31","larceny",2014,273.380147205092,225.335181236674,205.541826923077,1.33004630394476,"NE"
"5535","31","otherdrug",2014,688.958026656057,543.455437100213,500.049519230769,1.37777960014018,"NE"
"5536","31","otherprop",2014,186.259001392481,139.687420042644,110.440384615385,1.68651170530725,"NE"
"5537","31","otherviol",2014,180.250646508852,121.334328358209,84.8754807692308,2.12370692778682,"NE"
"5538","31","public_oth",2014,345.480405808633,227.374413646055,165.660576923077,2.08547146355197,"NE"
"5539","31","robbery",2014,437.608514024269,120.314712153518,103.282211538462,4.23701727050361,"NE"
"5540","31","sexassault",2014,855.189178436443,158.040511727079,140.095673076923,6.10432256510078,"NE"
"5541","31","weapons",2014,163.226974338572,42.8238805970149,39.88125,4.0928249324826,"NE"
"5542","31","arson",2015,19.0215419501134,9.12449799196787,8.11051693404635,2.34529341406892,"NE"
"5543","31","assault",2015,469.531746031746,234.195448460509,210.873440285205,2.22660447610997,"NE"
"5544","31","burglary",2015,374.424036281179,178.434627398483,194.652406417112,1.92355205452144,"NE"
"5545","31","dwi",2015,278.315192743764,214.932619366354,209.859625668449,1.32619693691566,"NE"
"5546","31","fraud",2015,150.170068027211,93.272646140116,110.505793226381,1.35893389516307,"NE"
"5547","31","homicide",2015,588.666666666667,52.7193217313699,32.4420677361854,18.1451648351648,"NE"
"5548","31","kidnapping",2015,60.0680272108844,27.3734939759036,16.2210338680927,3.70309486431935,"NE"
"5549","31","larceny",2015,293.332199546485,210.87728692548,226.080659536542,1.29746701972565,"NE"
"5550","31","otherdrug",2015,732.829931972789,496.77822400714,557.598039215686,1.31426203184571,"NE"
"5551","31","otherprop",2015,215.243764172336,126.729138777332,125.713012477718,1.71218364694336,"NE"
"5552","31","otherviol",2015,216.244897959184,112.53547523427,104.422905525847,2.07085693383296,"NE"
"5553","31","public_oth",2015,406.460317460317,223.043284248104,193.638591800356,2.09906668748853,"NE"
"5554","31","robbery",2015,454.514739229025,97.3279785809906,107.464349376114,4.22944671295846,"NE"
"5555","31","sexassault",2015,872.988662131519,164.240963855422,135.851158645276,6.42606710783378,"NE"
"5556","31","weapons",2015,166.18820861678,30.4149933065596,41.5663992869875,3.99813819497244,"NE"
"5557","31","arson",2016,20.022688598979,NA,NA,NA,"NE"
"5558","31","assault",2016,492.558139534884,NA,NA,NA,"NE"
"5559","31","burglary",2016,358.406125921724,NA,NA,NA,"NE"
"5560","31","dwi",2016,283.321043675553,NA,NA,NA,"NE"
"5561","31","fraud",2016,133.15087918321,NA,NA,NA,"NE"
"5562","31","homicide",2016,608.689733408962,NA,NA,NA,"NE"
"5563","31","kidnapping",2016,71.0805445263755,NA,NA,NA,"NE"
"5564","31","larceny",2016,278.315371525808,NA,NA,NA,"NE"
"5565","31","otherdrug",2016,672.762336925695,NA,NA,NA,"NE"
"5566","31","otherprop",2016,216.245036868973,NA,NA,NA,"NE"
"5567","31","otherviol",2016,224.254112308565,NA,NA,NA,"NE"
"5568","31","public_oth",2016,435.493477027794,NA,NA,NA,"NE"
"5569","31","robbery",2016,444.503686897334,NA,NA,NA,"NE"
"5570","31","sexassault",2016,901.020986954056,NA,NA,NA,"NE"
"5571","31","weapons",2016,155.175836642087,NA,NA,NA,"NE"
"5572","32","arson",2008,30.1146288209607,13.0576036866359,16.0804308797127,1.87275011759502,"NV"
"5573","32","assault",2008,864.289847161572,455.007266926622,424.121364452424,2.03783614691857,"NV"
"5574","32","burglary",2008,1153.39028384279,641.831442750798,626.131777378815,1.84208871920101,"NV"
"5575","32","drugposs",2008,491.872270742358,434.918645870259,596.985996409336,0.823925977662457,"NV"
"5576","32","drugtraff",2008,1033.93558951965,641.831442750798,720.604308797127,1.43481738437778,"NV"
"5577","32","dwi",2008,576.193231441048,314.386919532081,272.362298025135,2.11553961623526,"NV"
"5578","32","fraud",2008,471.795851528384,382.688231123715,446.231956912029,1.05728835467827,"NV"
"5579","32","homicide",2008,744.835152838428,113.500708968451,46.2312387791741,16.1110792725276,"NV"
"5580","32","kidnapping",2008,177.676310043668,24.1063452676356,13.0653500897666,13.5990470077669,"NV"
"5581","32","larceny",2008,365.390829694323,377.666075859624,338.69407540395,1.07882261967096,"NV"
"5582","32","mvtheft",2008,662.521834061135,422.865473236441,531.659245960503,1.24613996482693,"NV"
"5583","32","otherdrug",2008,15.0573144104804,9.03987947536335,16.0804308797127,0.936375058797512,"NV"
"5584","32","otherprop",2008,431.643013100437,354.564161644807,349.749371633752,1.23414950278293,"NV"
"5585","32","otherviol",2008,2108.02401746725,366.617334278625,315.578456014363,6.67987303091218,"NV"
"5586","32","public_oth",2008,1058.02729257642,412.821162708259,397.990664272891,2.65842238915172,"NV"
"5587","32","robbery",2008,731.785480349345,290.280574264445,184.924955116697,3.95720242239644,"NV"
"5588","32","sexassault",2008,1708.50327510917,257.134349521446,141.708797127469,12.0564376364888,"NV"
"5589","32","weapons",2008,247.943777292576,154.682382133995,159.799281867145,1.55159506598229,"NV"
"5590","32","arson",2009,27.0963089330025,11,14.0296819787986,1.93135589060037,"NV"
"5591","32","assault",2009,895.181761786601,446,475.004946996466,1.88457355538501,"NV"
"5592","32","burglary",2009,1169.15555210918,578,675.428975265018,1.7309822274806,"NV"
"5593","32","drugposs",2009,330.173542183623,364,433.918021201413,0.760912260038089,"NV"
"5594","32","drugtraff",2009,955.395781637717,570,666.409893992933,1.43364585407528,"NV"
"5595","32","dwi",2009,618.197270471464,332,319.676325088339,1.93382250093319,"NV"
"5596","32","fraud",2009,408.451767990074,353,395.837455830389,1.03186740409197,"NV"
"5597","32","homicide",2009,811.885700992556,118,69.1462897526502,11.741565655899,"NV"
"5598","32","kidnapping",2009,188.670595533499,27,21.0445229681979,8.96530635636715,"NV"
"5599","32","larceny",2009,404.4375,365,392.83109540636,1.02954553427506,"NV"
"5600","32","mvtheft",2009,553.968982630273,374,474.002826855124,1.16870396386811,"NV"
"5601","32","otherdrug",2009,8.02853598014888,17,11.0233215547703,0.728322760091721,"NV"
"5602","32","otherprop",2009,436.551643920596,346,364.771731448763,1.19678035956006,"NV"
"5603","32","otherviol",2009,2158.67261166253,334,373.790812720848,5.77508204642434,"NV"
"5604","32","public_oth",2009,1072.81312034739,455,384.814134275618,2.78787348174432,"NV"
"5605","32","robbery",2009,836.974875930521,246,254.53851590106,3.28820521706764,"NV"
"5606","32","sexassault",2009,1823.48123449132,254,189.400706713781,9.62763690869923,"NV"
"5607","32","weapons",2009,242.863213399504,173,156.33074204947,1.55352178474693,"NV"
"5608","32","arson",2010,24.0647670450036,8.05154639175258,9.05531453362256,2.65752967007945,"NV"
"5609","32","assault",2010,866.331613620129,478.060567010309,428.618221258134,2.02121974907451,"NV"
"5610","32","burglary",2010,1071.88483212953,679.349226804124,635.884309472162,1.68566013685617,"NV"
"5611","32","drugposs",2010,260.701642987539,350.242268041237,394.409255242227,0.660992711308026,"NV"
"5612","32","drugtraff",2010,859.312723232003,668.278350515464,640.915039768619,1.34075918009699,"NV"
"5613","32","dwi",2010,630.697436304469,327.094072164948,351.144974692697,1.79611693676215,"NV"
"5614","32","fraud",2010,365.984998809429,338.164948453608,385.353940708604,0.949737267864554,"NV"
"5615","32","homicide",2010,860.315421858878,94.6056701030928,94.5777295733912,9.09638480157513,"NV"
"5616","32","kidnapping",2010,194.523533613779,35.2255154639175,32.1966738973247,6.04172760932124,"NV"
"5617","32","larceny",2010,377.014683705056,376.409793814433,391.390817064353,0.963269109206174,"NV"
"5618","32","mvtheft",2010,454.222477974442,293.881443298969,383.341648590022,1.18490250053739,"NV"
"5619","32","otherdrug",2010,14.0377807762521,11.0708762886598,13.0798987707881,1.07323313599362,"NV"
"5620","32","otherprop",2010,418.125327406937,371.377577319588,388.372378886479,1.07660933201729,"NV"
"5621","32","otherviol",2010,2117.69949996031,297.907216494845,403.46456977585,5.24878677980778,"NV"
"5622","32","public_oth",2010,1143.07643463767,487.118556701031,393.403109182936,2.90561108429402,"NV"
"5623","32","robbery",2010,828.229065798873,254.630154639175,232.419739696312,3.56350569397017,"NV"
"5624","32","sexassault",2010,1887.07881577903,218.398195876289,212.296818510484,8.88886997468516,"NV"
"5625","32","weapons",2010,259.698944360664,177.134020618557,176.075560375994,1.47492896689409,"NV"
"5626","32","arson",2011,23.0644051524122,13.2719970110219,13.2790434946338,1.73690259857442,"NV"
"5627","32","assault",2011,915.556604528362,498.21034933682,478.045565806816,1.91520781702711,"NV"
"5628","32","burglary",2011,1115.11384910793,670.746310480105,663.952174731689,1.67950929531718,"NV"
"5629","32","drugposs",2011,216.604848387871,371.615916308612,344.233665976276,0.629237839865434,"NV"
"5630","32","drugtraff",2011,886.475398031843,617.658322436017,649.651666352853,1.36453955857378,"NV"
"5631","32","dwi",2011,606.694135530842,309.339622641509,312.568254565995,1.94099729152996,"NV"
"5632","32","fraud",2011,318.890471237699,348.134690827573,311.546789681793,1.02357168104158,"NV"
"5633","32","homicide",2011,860.402592207377,120.468895946198,91.9318395782338,9.35913603115899,"NV"
"5634","32","kidnapping",2011,197.551644131531,25.523071175042,32.6868762944831,6.04376026487649,"NV"
"5635","32","larceny",2011,362.01088087047,389.992527554642,362.620033891922,0.998320134122445,"NV"
"5636","32","mvtheft",2011,365.019281542523,289.942088548477,322.782903408021,1.13085072873613,"NV"
"5637","32","otherdrug",2011,12.0336026882151,16.3347655520269,12.2575786104312,0.981727555715978,"NV"
"5638","32","otherprop",2011,401.120089607169,357.322996450588,374.877612502354,1.0700027855215,"NV"
"5639","32","otherviol",2011,2012.62004960397,297.088548477489,364.662963660328,5.51912382163016,"NV"
"5640","32","public_oth",2011,1236.4526762141,455.33158976275,399.392769723216,3.09583139692532,"NV"
"5641","32","robbery",2011,850.374589967197,272.586400149449,273.752588966296,3.10636181808638,"NV"
"5642","32","sexassault",2011,1893.28682294584,257.272557444424,258.430615703257,7.32609338020461,"NV"
"5643","32","weapons",2011,260.72805824466,154.159349897254,158.327057051403,1.64676880313648,"NV"
"5644","32","arson",2012,23.0605214895144,7.11830611469806,11.1873790166473,2.06129795506162,"NV"
"5645","32","assault",2012,935.455067378997,454.554690467148,470.886953155246,1.98658098533171,"NV"
"5646","32","burglary",2012,1121.94450203333,719.965818458033,632.595431668602,1.77355770507853,"NV"
"5647","32","drugposs",2012,243.639422693565,376.253323205469,357.996128532714,0.68056440635866,"NV"
"5648","32","drugtraff",2012,855.244557850251,589.802506646411,590.89701897019,1.44736651293446,"NV"
"5649","32","dwi",2012,603.584084203811,257.275921002659,306.127371273713,1.97167630484155,"NV"
"5650","32","fraud",2012,354.9315046647,359.982909229016,330.536198219125,1.07380524909832,"NV"
"5651","32","homicide",2012,888.331393030859,141.349221420433,67.1242740998839,13.2341303491637,"NV"
"5652","32","kidnapping",2012,190.499960130771,33.5577288264337,26.44289585753,7.2042018830749,"NV"
"5653","32","larceny",2012,389.020971214417,335.577288264337,392.575300038715,0.990946122122437,"NV"
"5654","32","mvtheft",2012,332.873614544295,279.647740220281,263.411924119241,1.26369987105675,"NV"
"5655","32","otherdrug",2012,16.0421019057491,15.2535131029244,16.2725512969415,0.985838152420776,"NV"
"5656","32","otherprop",2012,384.00781436887,327.442081276111,344.774680603949,1.11379354683527,"NV"
"5657","32","otherviol",2012,1946.10748744119,304.05336118496,384.439024390244,5.06220067155747,"NV"
"5658","32","public_oth",2012,1291.38920341281,441.33497911128,419.018195896245,3.08194063183971,"NV"
"5659","32","robbery",2012,849.228769635595,251.174515761489,257.309717382888,3.30041468419129,"NV"
"5660","32","sexassault",2012,1891.96539350929,280.664641093809,217.645373596593,8.6928812785888,"NV"
"5661","32","weapons",2012,256.673630491986,179.991454614508,164.759581881533,1.55786769765258,"NV"
"5662","32","arson",2013,19.0511035519342,11.310098474609,4.10989448536731,4.63542400413512,"NV"
"5663","32","assault",2013,919.466418795981,471.939563622321,461.335655982481,1.99305301221048,"NV"
"5664","32","burglary",2013,1208.24104105688,725.902683915814,700.737009755126,1.7242432242577,"NV"
"5665","32","drugposs",2013,261.702001423938,374.261440432516,390.439976109894,0.670274606692114,"NV"
"5666","32","drugtraff",2013,854.291590855154,635.421896118942,543.533545689827,1.57173664372624,"NV"
"5667","32","dwi",2013,555.490071987976,211.807298706314,259.950826199482,2.13690442961586,"NV"
"5668","32","fraud",2013,384.030140020568,330.049237304499,342.148715906829,1.12240707670855,"NV"
"5669","32","homicide",2013,961.579384542362,147.031280169917,72.9506271152698,13.1812353445977,"NV"
"5670","32","kidnapping",2013,197.529863143739,32.902104653408,25.6868405335457,7.68992445317573,"NV"
"5671","32","larceny",2013,332.892967328534,344.443908090365,330.846506072069,1.00618553080932,"NV"
"5672","32","mvtheft",2013,348.936001898584,263.216837227264,275.36293051961,1.26718582359703,"NV"
"5673","32","otherdrug",2013,15.0403449094217,9.253716933771,13.3571570774438,1.12601392812999,"NV"
"5674","32","otherprop",2013,366.98441578989,332.105618845337,321.599243479992,1.14112338020074,"NV"
"5675","32","otherviol",2013,1867.00814808955,308.4572311257,345.231136770854,5.40799467149097,"NV"
"5676","32","public_oth",2013,1313.52345542283,464.742228229388,397.632291459287,3.30336213540977,"NV"
"5677","32","robbery",2013,843.262004588245,244.709403359722,238.373880151304,3.53756042420838,"NV"
"5678","32","sexassault",2013,1954.2421485642,231.342923344275,274.335456898268,7.12354928764782,"NV"
"5679","32","weapons",2013,271.728898030219,186.102529445839,163.368305793351,1.6632901755983,"NV"
"5680","32","arson",2014,26.0853324998046,22.530070974972,16.4190193164933,1.58872658573471,"NV"
"5681","32","assault",2014,930.042431819958,489.516996638028,497.701523031204,1.86867507689272,"NV"
"5682","32","burglary",2014,1233.03360162538,757.82966006724,767.589153046062,1.60637184193168,"NV"
"5683","32","drugposs",2014,245.804094709698,364.577512140456,356.087481426449,0.690291311913107,"NV"
"5684","32","drugtraff",2014,944.088380089083,598.070974971984,618.791790490342,1.52569635634786,"NV"
"5685","32","dwi",2014,508.663983746191,210.963391856556,252.442421991085,2.01497030385865,"NV"
"5686","32","fraud",2014,372.217629131828,365.601606275682,327.354197622585,1.13704859089959,"NV"
"5687","32","homicide",2014,1034.38376181918,114.698543145312,83.1212852897474,12.4442705404937,"NV"
"5688","32","kidnapping",2014,204.669531921544,35.84329473291,25.6547176820208,7.97785165513552,"NV"
"5689","32","larceny",2014,346.132296632023,392.228053791558,342.747028231798,1.00987687163238,"NV"
"5690","32","mvtheft",2014,337.102758459014,321.565558460964,286.306649331352,1.17741854492829,"NV"
"5691","32","otherdrug",2014,11.0361022114558,10.24094135226,12.31426448737,0.896204740670861,"NV"
"5692","32","otherprop",2014,377.234039227944,334.878782218902,347.877971768202,1.08438610616973,"NV"
"5693","32","otherviol",2014,1831.99296710166,288.794546133732,399.187407132244,4.58930551006775,"NV"
"5694","32","public_oth",2014,1379.51277643198,502.830220395966,474.099182763744,2.90975565152877,"NV"
"5695","32","robbery",2014,849.779870282097,233.493462831528,260.651931649331,3.26020937157431,"NV"
"5696","32","sexassault",2014,1913.25881065875,227.348898020172,260.651931649331,7.34028249302505,"NV"
"5697","32","weapons",2014,293.961631632414,211.987485991782,196.002043090639,1.49978860932829,"NV"
"5698","32","arson",2015,32.0751938591682,19.2091925900035,18.2302483069977,1.75944909356259,"NV"
"5699","32","assault",2015,922.161823451085,474.163753932192,432.462001504891,2.13235340964553,"NV"
"5700","32","burglary",2015,1223.86911568889,815.885180006991,759.593679458239,1.61121550742994,"NV"
"5701","32","drugposs",2015,254.596851257147,403.393044390073,363.592174567344,0.700226432431074,"NV"
"5702","32","drugtraff",2015,924.166523067283,621.771233834324,612.738901429646,1.50825501842793,"NV"
"5703","32","dwi",2015,468.097360382235,219.389199580566,259.274642588412,1.8054112647079,"NV"
"5704","32","fraud",2015,409.961071512493,355.875567983223,370.681715575621,1.10596518329985,"NV"
"5705","32","homicide",2015,1064.49549620114,115.255155540021,84.0617005267118,12.6632638827344,"NV"
"5706","32","kidnapping",2015,214.502858933187,30.3303040894792,21.2686230248307,10.0854135541713,"NV"
"5707","32","larceny",2015,394.925824391008,408.448095071653,372.707298720843,1.05961387326307,"NV"
"5708","32","mvtheft",2015,371.871778804731,380.139811254806,317.003762227239,1.17308317160653,"NV"
